"R0","waneRate","OPVtrans","ramp","vaccRate","finalPrev","min0t50","avg15t50"
12,0.07,0.05,2,2.5,4.68868297903343e-321,3.29054216685e-61,1.23758019301e-26
12,0.07,0.05,2,2.6,3.62644184047475e-321,7.72838424791e-63,5.15798697971e-27
12,0.07,0.05,2,2.7,3.80924612943601e-321,2.3541457194e-64,2.28048264857e-27
12,0.07,0.05,2,2.8,4.51081934653058e-321,9.03267921514e-66,1.0631396697e-27
12,0.07,0.05,2,2.9,4.34777768340297e-321,4.2622167007e-67,5.19963895037e-28
12,0.07,0.05,2,3,4.34777768340297e-321,2.42214289256e-68,2.6555781514e-28
13,0.07,0.05,2,0,0.00460014334906,0.00460014334906,0.00460083592023
13,0.07,0.05,2,0.1,0.00388258209555,0.00335145219784,0.00388374166299
13,0.07,0.05,2,0.2,0.0032273773701,0.00225622003909,0.00323129411112
13,0.07,0.05,2,0.3,0.00264248623189,0.0013506632776,0.00263778784354
13,0.07,0.05,2,0.4,0.00213137215169,0.000676866418369,0.00213815147174
13,0.07,0.05,2,0.5,0.00169218647076,0.000254832635044,0.00171685725913
13,0.07,0.05,2,0.6,0.00131876651558,6.02187321815e-05,0.00129950799127
13,0.07,0.05,2,0.7,0.00100277138134,7.10506953547e-06,0.00106383900658
13,0.07,0.05,2,0.8,0.000735726445009,3.68364339816e-07,0.000891839243902
13,0.07,0.05,2,0.9,0.000510188305645,8.93914775272e-09,0.000597960351823
13,0.07,0.05,2,1,0.000320086757973,1.1909767922e-10,0.000390556852205
13,0.07,0.05,2,1.1,0.000160496788723,1.03239556911e-12,0.000249078676132
13,0.07,0.05,2,1.2,2.73315567242e-05,6.64931135503e-15,0.000138064161879
13,0.07,0.05,2,1.3,3.60485412541e-68,3.43607415776e-17,1.82736368897e-11
13,0.07,0.05,2,1.4,7.95783175861e-142,1.40471407556e-19,5.73921598699e-18
13,0.07,0.05,2,1.5,6.06032629298e-202,9.86429385742e-24,6.30290006576e-20
13,0.07,0.05,2,1.6,9.01883862259e-252,6.92013039935e-29,5.4691917862e-21
13,0.07,0.05,2,1.7,9.89460647554e-294,2.52775006333e-33,6.35388425687e-22
13,0.07,0.05,2,1.8,2.22823606274402e-321,3.40708823448e-37,9.32594399242e-23
13,0.07,0.05,2,1.9,4.43670949965439e-321,1.30836702192e-40,1.66247437231e-23
13,0.07,0.05,2,2,7.62343291533043e-321,1.17592041194e-43,3.49103244723e-24
13,0.07,0.05,2,2.1,7.14912989532284e-321,2.13004145598e-46,8.43144714037e-25
13,0.07,0.05,2,2.2,6.5364884944797e-321,6.92361331138e-49,2.29733444294e-25
13,0.07,0.05,2,2.3,5.88432184196925e-321,3.68875247516e-51,6.94897698672e-26
13,0.07,0.05,2,2.4,7.04043545323776e-321,3.0006232927e-53,2.30431381461e-26
13,0.07,0.05,2,2.5,6.36850617489367e-321,3.52412572927e-55,8.29042047184e-27
13,0.07,0.05,2,2.6,4.86160595507787e-321,5.70022350158e-57,3.20482788577e-27
13,0.07,0.05,2,2.7,4.9554784277877e-321,1.22283513247e-58,1.32099757653e-27
13,0.07,0.05,2,2.8,5.82009330800988e-321,3.37129926336e-60,5.76655232243e-28
13,0.07,0.05,2,2.9,5.60764508029815e-321,1.16392515498e-61,2.65169203869e-28
13,0.07,0.05,2,3,5.55329785925561e-321,4.92030538374e-63,1.27803676796e-28
14,0.07,0.05,2,0,0.00471113261459,0.00471113261459,0.00471188029296
14,0.07,0.05,2,0.1,0.00401150306185,0.00350078499021,0.00401149163204
14,0.07,0.05,2,0.2,0.00336759215524,0.002421401041,0.00337165968971
14,0.07,0.05,2,0.3,0.00278812534475,0.00150766748926,0.0027875325728
14,0.07,0.05,2,0.4,0.00227818375605,0.000803278247799,0.00227582495001
14,0.07,0.05,2,0.5,0.00183795173785,0.000333367036295,0.001861801398
14,0.07,0.05,2,0.6,0.00146308658841,9.25430018183e-05,0.0014634669759
14,0.07,0.05,2,0.7,0.00114644566906,1.39064886387e-05,0.00111683228032
14,0.07,0.05,2,0.8,0.000880065361953,9.75774638213e-07,0.00105354866576
14,0.07,0.05,2,0.9,0.000656507240749,3.33499330826e-08,0.000791543839092
14,0.07,0.05,2,1,0.00046939494877,6.5132996297e-10,0.000555375939193
14,0.07,0.05,2,1.1,0.000313386161197,8.6994471067e-12,0.000318066463873
14,0.07,0.05,2,1.2,0.000183953369656,9.28760973674e-14,0.00024792664787
14,0.07,0.05,2,1.3,7.67980554621e-05,8.88037231849e-16,0.000169320982571
14,0.07,0.05,2,1.4,3.05777088145e-14,8.16061572287e-18,5.36089094024e-09
14,0.07,0.05,2,1.5,1.15796696076e-75,7.40020827291e-20,2.93376628105e-15
14,0.07,0.05,2,1.6,5.27601876016e-128,6.46877260502e-22,4.15478026304e-20
14,0.07,0.05,2,1.7,3.63455736807e-172,1.4389185454e-24,1.48054534384e-21
14,0.07,0.05,2,1.8,5.06057030579e-210,9.76171502377e-29,1.84299245626e-22
14,0.07,0.05,2,1.9,5.75408544571e-243,2.01918219928e-32,2.85081948146e-23
14,0.07,0.05,2,2,4.88809352617e-272,1.0347612927e-35,5.27595543456e-24
14,0.07,0.05,2,2.1,5.17896697666e-298,1.11993609584e-38,1.13630073163e-24
14,0.07,0.05,2,2.2,1.52863910823282e-320,2.26468362895e-41,2.78897515279e-25
14,0.07,0.05,2,2.3,1.10818924362192e-320,7.77651439176e-44,7.66917336907e-26
14,0.07,0.05,2,2.4,1.01431677091208e-320,4.20119897667e-46,2.32852075717e-26
14,0.07,0.05,2,2.5,9.04140131889481e-321,3.3619401776e-48,7.71656000533e-27
14,0.07,0.05,2,2.6,5.51871326404672e-321,3.79511928278e-50,2.76440288838e-27
14,0.07,0.05,2,2.7,7.15407055178125e-321,5.80270157429e-52,1.06126685332e-27
14,0.07,0.05,2,2.8,7.9643382109609e-321,1.16209886979e-53,4.33471904392e-28
14,0.07,0.05,2,2.9,7.6876614492898e-321,2.96429111185e-55,1.87240291358e-28
14,0.07,0.05,2,3,7.57402635074631e-321,9.40540206061e-57,8.50917807681e-29
15,0.07,0.05,2,0,0.00481700049913,0.00481700049913,0.00481780304388
15,0.07,0.05,2,0.1,0.00413486197439,0.00364496108265,0.00413452618225
15,0.07,0.05,2,0.2,0.0035025071326,0.00258193066703,0.00350498338419
15,0.07,0.05,2,0.3,0.00292907285286,0.00166758344403,0.0029319989787
15,0.07,0.05,2,0.4,0.00242086255086,0.000937392621895,0.00241650629495
15,0.07,0.05,2,0.5,0.00197979384569,0.000424346841913,0.00199339010623
15,0.07,0.05,2,0.6,0.00160323468888,0.000135631583632,0.00162035788903
15,0.07,0.05,2,0.7,0.00128527412399,2.5323635796e-05,0.00125446738825
15,0.07,0.05,2,0.8,0.00101855947485,2.34944513968e-06,0.00114632124085
15,0.07,0.05,2,0.9,0.000795751035543,1.09472111674e-07,0.000932796857185
15,0.07,0.05,2,1,0.000610252764563,2.97511832415e-09,0.000703121543676
15,0.07,0.05,2,1.1,0.000456356054869,5.6524567411e-11,0.000536921320921
15,0.07,0.05,2,1.2,0.000329114120261,8.80930588302e-13,0.000308433203436
15,0.07,0.05,2,1.3,0.000224141020547,1.27508723899e-14,0.00025531133368
15,0.07,0.05,2,1.4,0.000137546221979,1.86395742604e-16,0.00020092810578
15,0.07,0.05,2,1.5,6.64450237143e-05,2.89268737932e-18,1.77255041555e-05
15,0.07,0.05,2,1.6,7.01230639128e-06,4.88465381681e-20,3.3366406653e-11
15,0.07,0.05,2,1.7,1.17077926874e-46,8.9973979848e-22,3.8169651299e-16
15,0.07,0.05,2,1.8,3.15003099668e-86,1.78151145363e-23,2.34790256226e-20
15,0.07,0.05,2,1.9,1.02977664382e-120,3.66208940191e-25,7.47062872981e-23
15,0.07,0.05,2,2,3.47256116914e-151,6.16315896249e-27,1.10872181554e-23
15,0.07,0.05,2,2.1,1.9130433799e-178,4.10219160579e-30,2.11973857131e-24
15,0.07,0.05,2,2.2,4.30527078833e-203,5.296167348e-33,4.67498328509e-25
15,0.07,0.05,2,2.3,1.38478916033e-225,1.19874397224e-35,1.165637427e-25
15,0.07,0.05,2,2.4,2.84582893405e-246,4.39040602786e-38,3.23411610206e-26
15,0.07,0.05,2,2.5,2.00596195638e-265,2.44173430425e-40,9.86159072965e-27
15,0.07,0.05,2,2.6,2.98449317032e-283,1.95839877863e-42,3.26989970775e-27
15,0.07,0.05,2,2.7,6.33043929604e-300,2.16942768792e-44,1.16782674969e-27
15,0.07,0.05,2,2.8,1.40108488105333e-315,3.20431610283e-46,4.45829642134e-28
15,0.07,0.05,2,2.9,1.1966269942275e-320,6.12723622417e-48,1.80758089938e-28
15,0.07,0.05,2,3,1.15660767691436e-320,1.47869368893e-49,7.73852956504e-29
16,0.07,0.05,2,0,0.00491839409194,0.00491839409194,0.00491925150128
16,0.07,0.05,2,0.1,0.00425327024714,0.00378420054546,0.00425328497283
16,0.07,0.05,2,0.2,0.00363264372125,0.00274047296569,0.00363336025664
16,0.07,0.05,2,0.3,0.00306578777621,0.00182773371001,0.00307004595729
16,0.07,0.05,2,0.4,0.00255988374293,0.00107744392822,0.00255783164566
16,0.07,0.05,2,0.5,0.00211829476319,0.000526251566874,0.00212121617807
16,0.07,0.05,2,0.6,0.0017399569801,0.000190546832329,0.00176340417407
16,0.07,0.05,2,0.7,0.0014201951129,4.31969630319e-05,0.00140750197018
16,0.07,0.05,2,0.8,0.00115235101216,5.18758383873e-06,0.001143136895
16,0.07,0.05,2,0.9,0.000929277428726,3.22265948337e-07,0.00109571339208
16,0.07,0.05,2,1,0.000744247661325,1.17943263256e-08,0.000857455272988
16,0.07,0.05,2,1.1,0.000591269454303,3.03687677445e-10,0.000643129272335
16,0.07,0.05,2,1.2,0.000465092203912,6.45747889485e-12,0.000531770249129
16,0.07,0.05,2,1.3,0.000361124005656,1.28493392426e-13,0.000322782114661
16,0.07,0.05,2,1.4,0.000275343406685,2.61369550551e-15,0.000267767633205
16,0.07,0.05,2,1.5,0.000204367134934,5.74287211589e-17,0.000230044973419
16,0.07,0.05,2,1.6,0.000145425074355,1.40564913365e-18,0.000183691542621
16,0.07,0.05,2,1.7,9.55120988764e-05,3.88764703841e-20,3.47543266727e-06
16,0.07,0.05,2,1.8,5.31512996056e-05,1.21614879805e-21,7.75114125627e-11
16,0.07,0.05,2,1.9,1.70017032426e-05,4.27864180167e-23,6.04933656725e-15
16,0.07,0.05,2,2,3.73980382971e-27,1.67368878231e-24,1.36914922199e-18
16,0.07,0.05,2,2.1,1.48689651827e-55,7.16807921003e-26,7.74853330045e-22
16,0.07,0.05,2,2.2,2.97337309348e-81,3.30121798444e-27,2.04781172815e-24
16,0.07,0.05,2,2.3,1.01666730737e-104,1.59350891949e-28,2.44820985815e-25
16,0.07,0.05,2,2.4,2.60289350173e-126,7.78602973592e-30,6.12483097403e-26
16,0.07,0.05,2,2.5,2.62934723758e-146,1.10679095181e-31,1.71374283274e-26
16,0.07,0.05,2,2.6,6.34427560983e-165,6.43560304758e-34,5.25035472955e-27
16,0.07,0.05,2,2.7,2.44621244038e-182,5.26408331398e-36,1.74197161458e-27
16,0.07,0.05,2,2.8,1.09057620367e-198,5.83672994596e-38,6.20736366688e-28
16,0.07,0.05,2,2.9,4.31303695567e-214,8.50545321293e-40,2.3592207202e-28
16,0.07,0.05,2,3,1.21348731828e-228,1.58633662879e-41,9.50581195667e-29
17,0.07,0.05,2,0,0.00501584041714,0.00501584041714,0.00501675286204
17,0.07,0.05,2,0.1,0.00436722935039,0.00391714114,0.00436782161464
17,0.07,0.05,2,0.2,0.00375841758439,0.00289888292457,0.00375814154749
17,0.07,0.05,2,0.3,0.00319861604967,0.00198825702928,0.00320219593373
17,0.07,0.05,2,0.4,0.00269558467071,0.00122344465915,0.00269684914615
17,0.07,0.05,2,0.5,0.00225385853525,0.000639607355307,0.00225157461358
17,0.07,0.05,2,0.6,0.00187378262872,0.000257814616321,0.0018923717508
17,0.07,0.05,2,0.7,0.00155189795509,6.93598539887e-05,0.00155871395838
17,0.07,0.05,2,0.8,0.00128229767431,1.05698048171e-05,0.00124444698337
17,0.07,0.05,2,0.9,0.00105812489232,8.59233929602e-07,0.00121505718786
17,0.07,0.05,2,1,0.000872610330217,4.14423945376e-08,0.00100437934568
17,0.07,0.05,2,1.1,0.000719557624297,1.40179698674e-09,0.000814526462282
17,0.07,0.05,2,1.2,0.000593479357678,3.90286741428e-11,0.000620241301527
17,0.07,0.05,2,1.3,0.00048958855529,1.01221538803e-12,0.00053688501076
17,0.07,0.05,2,1.4,0.000403759447248,2.67587289548e-14,0.00038890431614
17,0.07,0.05,2,1.5,0.000332495051354,7.63063552431e-16,0.000282468425008
17,0.07,0.05,2,1.6,0.000272908634381,2.4291591542e-17,0.000255709959472
17,0.07,0.05,2,1.7,0.000222599061708,8.76866806106e-19,0.000226120894359
17,0.07,0.05,2,1.8,0.000179551135083,3.61126070439e-20,0.000192894124406
17,0.07,0.05,2,1.9,0.000142808141113,1.69205348081e-21,5.76398301883e-05
17,0.07,0.05,2,2,0.000110414318113,8.97352443513e-23,1.20666510839e-08
17,0.07,0.05,2,2.1,8.19592058892e-05,5.33577088116e-24,3.52590003685e-12
17,0.07,0.05,2,2.2,5.65349176609e-05,3.52776141642e-25,2.17918006343e-15
17,0.07,0.05,2,2.3,3.40138859586e-05,2.56717786438e-26,2.55615534577e-18
17,0.07,0.05,2,2.4,1.36678134344e-05,2.03455115403e-27,5.23440448178e-21
17,0.07,0.05,2,2.5,1.02601725052e-24,1.73999375339e-28,1.75881084144e-23
17,0.07,0.05,2,2.6,4.81204950844e-44,1.59059794473e-29,1.03135534361e-25
17,0.07,0.05,2,2.7,4.01062411759e-62,1.53730607393e-30,4.21871534684e-27
17,0.07,0.05,2,2.8,4.25559189527e-79,1.55339305372e-31,1.16868896651e-27
17,0.07,0.05,2,2.9,4.37342082843e-95,1.62083321618e-32,4.12895883779e-28
17,0.07,0.05,2,3,3.46341054215e-110,1.71587215296e-33,1.56245944222e-28
18,0.07,0.05,2,0,0.0051097749772,0.0051097749772,0.0051107426361
18,0.07,0.05,2,0.1,0.00447715695728,0.00404642447274,0.00447822231279
18,0.07,0.05,2,0.2,0.00388017574812,0.00304986219461,0.00387981152865
18,0.07,0.05,2,0.3,0.00332782587688,0.00214791599164,0.00332981266082
18,0.07,0.05,2,0.4,0.00282820735806,0.00137405036655,0.00283166126528
18,0.07,0.05,2,0.5,0.00238676658942,0.000761252815476,0.00238432535319
18,0.07,0.05,2,0.6,0.00200509218279,0.000337606976655,0.002013713219
18,0.07,0.05,2,0.7,0.00168089030266,0.000105583632366,0.00169991659303
18,0.07,0.05,2,0.8,0.00140905486826,1.9969393385e-05,0.00138475813179
18,0.07,0.05,2,0.9,0.00118310297686,2.09398349438e-06,0.00120304904123
18,0.07,0.05,2,1,0.000996312467668,1.30776563327e-07,0.00115634758934
18,0.07,0.05,2,1.1,0.000842359353294,5.69311148143e-09,0.000944999298836
18,0.07,0.05,2,1.2,0.000715582076826,2.01874450797e-10,0.000793448377851
18,0.07,0.05,2,1.3,0.000611041934522,6.60156451383e-12,0.000620514616344
18,0.07,0.05,2,1.4,0.000524519487555,2.17883705162e-13,0.000548481535929
18,0.07,0.05,2,1.5,0.000452478141453,7.6930539396e-15,0.000484940848977
18,0.07,0.05,2,1.6,0.000392011088481,3.01094253229e-16,0.000300652559547
18,0.07,0.05,2,1.7,0.000340766573467,1.32953899151e-17,0.00027787227625
18,0.07,0.05,2,1.8,0.000296912003584,6.67715192857e-19,0.000257460248014
18,0.07,0.05,2,1.9,0.000258958819618,3.81151450443e-20,0.000235882459206
18,0.07,0.05,2,2,0.000225684395968,2.46262866644e-21,0.00021317344146
18,0.07,0.05,2,2.1,0.000196218547673,1.78985409737e-22,0.00018717637753
18,0.07,0.05,2,2.2,0.000169951314197,1.45376319584e-23,3.23968008314e-05
18,0.07,0.05,2,2.3,0.000146420151959,1.30724074329e-24,3.23189852248e-08
18,0.07,0.05,2,2.4,0.000125184683636,1.29197316643e-25,4.3389675672e-11
18,0.07,0.05,2,2.5,0.00010571945599,1.3938101385e-26,9.51702299321e-14
18,0.07,0.05,2,2.6,8.7588858843e-05,1.63075839996e-27,3.21663555231e-16
18,0.07,0.05,2,2.7,7.12152140911e-05,2.05354671311e-28,1.59652318133e-18
18,0.07,0.05,2,2.8,5.68254479161e-05,2.76798620869e-29,1.11793658703e-20
18,0.07,0.05,2,2.9,4.2209386955e-05,3.97315966476e-30,1.06885011057e-22
18,0.07,0.05,2,3,2.94641451807e-05,6.03667645948e-31,1.35664407995e-24
19,0.07,0.05,2,0,0.00520055183062,0.00520055183062,0.00520158079908
19,0.07,0.05,2,0.1,0.00458340597934,0.00417031275789,0.00458470534992
19,0.07,0.05,2,0.2,0.00399820634036,0.00319903524824,0.00399832507522
19,0.07,0.05,2,0.3,0.00345363374612,0.00230548479998,0.00345422511108
19,0.07,0.05,2,0.4,0.00295792632518,0.00152675250874,0.00296181604127
19,0.07,0.05,2,0.5,0.00251721807026,0.000890568717101,0.00251704079494
19,0.07,0.05,2,0.6,0.00213415836449,0.000428784794712,0.00213526070615
19,0.07,0.05,2,0.7,0.00180755361075,0.000153232922989,0.0018278311125
19,0.07,0.05,2,0.8,0.00153313006204,3.52114533341e-05,0.00152933185639
19,0.07,0.05,2,0.9,0.00130485305311,4.68042763136e-06,0.00126451577343
19,0.07,0.05,2,1,0.00111613298629,3.73932557204e-07,0.00127918400836
19,0.07,0.05,2,1.1,0.000960593847972,2.06308169902e-08,0.00109482165188
19,0.07,0.05,2,1.2,0.000832453296834,9.14667780416e-10,0.000914032380642
19,0.07,0.05,2,1.3,0.000726662158622,3.69078062347e-11,0.000790155792554
19,0.07,0.05,2,1.4,0.000638925939473,1.48201675121e-12,0.00063846190922
19,0.07,0.05,2,1.5,0.000565673122739,6.29273420211e-14,0.000563722529905
19,0.07,0.05,2,1.6,0.000503990613626,2.93241323637e-15,0.000529304170104
19,0.07,0.05,2,1.7,0.000451541836852,1.52728557955e-16,0.000402746361038
19,0.07,0.05,2,1.8,0.000406477325858,8.97663370063e-18,0.00029786268669
19,0.07,0.05,2,1.9,0.000367345879662,5.96844407482e-19,0.000282126915756
19,0.07,0.05,2,2,0.000333018017679,4.47229757158e-20,0.00026690931567
19,0.07,0.05,2,2.1,0.000302632485959,3.76116990656e-21,0.000251272849626
19,0.07,0.05,2,2.2,0.000275552403167,3.52389497432e-22,0.000235272072377
19,0.07,0.05,2,2.3,0.000251168979741,3.6554983895e-23,0.00021897078756
19,0.07,0.05,2,2.4,0.00022872244512,4.17098306259e-24,0.000201954141123
19,0.07,0.05,2,2.5,0.000208251420368,5.19808852978e-25,0.000162740068864
19,0.07,0.05,2,2.6,0.000190458655096,7.03671757907e-26,6.12666299991e-06
19,0.07,0.05,2,2.7,0.000173237296285,1.02756708816e-26,2.36411907754e-08
19,0.07,0.05,2,2.8,0.000156295221313,1.61245753167e-27,1.24150639722e-10
19,0.07,0.05,2,2.9,0.000142885632293,2.70278064765e-28,8.95693053717e-13
19,0.07,0.05,2,3,0.000129312928522,4.82055137698e-29,8.61205523495e-15
20,0.07,0.05,2,0,0.00528850011098,0.00528850011098,0.00528958399868
20,0.07,0.05,2,0.1,0.00468628489369,0.00429224693428,0.00468759788887
20,0.07,0.05,2,0.2,0.00411275911454,0.00334296290298,0.00411349707423
20,0.07,0.05,2,0.3,0.00357621772569,0.00246534807426,0.0035761366067
20,0.07,0.05,2,0.4,0.00308487558794,0.00168165009061,0.00308788401184
20,0.07,0.05,2,0.5,0.00264534713619,0.00102694825419,0.00264753414508
20,0.07,0.05,2,0.6,0.00226117278037,0.000531829827112,0.00225957737118
20,0.07,0.05,2,0.7,0.00193217444521,0.000212874760163,0.00194527796844
20,0.07,0.05,2,0.8,0.00165491934435,5.81308135033e-05,0.00166733259877
20,0.07,0.05,2,0.9,0.0014238882749,9.64808800878e-06,0.00139102178539
20,0.07,0.05,2,1,0.00123270353572,9.75364866638e-07,0.00126728903496
20,0.07,0.05,2,1.1,0.00107500734762,6.74399955707e-08,0.00123383310085
20,0.07,0.05,2,1.2,0.000944951176342,3.68967376983e-09,0.00105768350384
20,0.07,0.05,2,1.3,0.000837407520319,1.80804670288e-10,0.0009033381485
20,0.07,0.05,2,1.4,0.000748024178099,8.68737253497e-12,0.000800075124045
20,0.07,0.05,2,1.5,0.000673198525378,4.34927332049e-13,0.000675867398357
20,0.07,0.05,2,1.6,0.000610007001214,2.36082466521e-14,0.000582618161297
20,0.07,0.05,2,1.7,0.000556114298813,1.4179291364e-15,0.000554255512816
20,0.07,0.05,2,1.8,0.000509677415728,9.53014018662e-17,0.000524408927817
20,0.07,0.05,2,1.9,0.000469252920061,7.1884598114e-18,0.00038625400093
20,0.07,0.05,2,2,0.000433715551621,6.07897265821e-19,0.000303444290182
20,0.07,0.05,2,2.1,0.00040218545277,5.73711904651e-20,0.000290876796024
20,0.07,0.05,2,2.2,0.000373961637274,6.01128259014e-21,0.000279427971564
20,0.07,0.05,2,2.3,0.000348529966473,6.95188324238e-22,0.000267868937421
20,0.07,0.05,2,2.4,0.000325526941789,8.81875726431e-23,0.000256195086149
20,0.07,0.05,2,2.5,0.000304333539689,1.22071759203e-23,0.00024444092865
20,0.07,0.05,2,2.6,0.000285059684938,1.83163582876e-24,0.000232667303349
20,0.07,0.05,2,2.7,0.000267408676261,2.9650608522e-25,0.000220900664005
20,0.07,0.05,2,2.8,0.000250444675861,5.14965431335e-26,0.000208937622519
20,0.07,0.05,2,2.9,0.000235928217185,9.55637689004e-27,0.000192079479582
20,0.07,0.05,2,3,0.000220548464609,1.88726250032e-27,9.08284296818e-05
