"R0","waneRate","OPVtrans","ramp","vaccRate","finalPrev"
14,0.1,0.025,2,1.3,0.00113842524875
14,0.1,0.025,2,1.4,0.00107437173218
14,0.1,0.025,2,1.5,0.00102103956281
14,0.1,0.025,2,1.6,0.000976093005204
14,0.1,0.025,2,1.7,0.000937739736313
14,0.1,0.025,2,1.8,0.00090461186399
14,0.1,0.025,2,1.9,0.000875667454897
14,0.1,0.025,2,2,0.000850109206082
14,0.1,0.025,2,2.1,0.0008273305929
14,0.1,0.025,2,2.2,0.000806851216434
14,0.1,0.025,2,2.3,0.000788305323194
14,0.1,0.025,2,2.4,0.000771431686945
14,0.1,0.025,2,2.5,0.000755934182327
14,0.1,0.025,2,2.6,0.000741626970012
14,0.1,0.025,2,2.7,0.000728514816836
14,0.1,0.025,2,2.8,0.000716376796964
14,0.1,0.025,2,2.9,0.000704831376657
14,0.1,0.025,2,3,0.00069397504376
16,0.04,0.025,2,0,0.00418982817408
16,0.04,0.025,2,0.1,0.00355840523019
16,0.04,0.025,2,0.2,0.00296460717626
16,0.04,0.025,2,0.3,0.0024173887456
16,0.04,0.025,2,0.4,0.00192404250256
16,0.04,0.025,2,0.5,0.00148804416011
16,0.04,0.025,2,0.6,0.00110780496461
16,0.04,0.025,2,0.7,0.000777280512697
16,0.04,0.025,2,0.8,0.000488066657077
16,0.04,0.025,2,0.9,0.000231616314995
16,0.04,0.025,2,1,4.24589163953e-07
16,0.04,0.025,2,1.1,2.52645930107e-177
16,0.04,0.025,2,1.2,2.57630650954e-307
16,0.04,0.025,2,1.3,9.06116394472846e-321
16,0.04,0.025,2,1.4,9.17479904327195e-321
16,0.04,0.025,2,1.5,6.8576311642765e-321
16,0.04,0.025,2,1.6,7.0947826742803e-321
16,0.04,0.025,2,1.7,4.50093803361376e-321
16,0.04,0.025,2,1.8,4.75785216945120e-321
16,0.04,0.025,2,1.9,5.82997462092671e-321
16,0.04,0.025,2,2,4.78255545174327e-321
16,0.04,0.025,2,2.1,4.37248096569503e-321
16,0.04,0.025,2,2.2,3.00391912671478e-321
16,0.04,0.025,2,2.3,2.75194564733574e-321
16,0.04,0.025,2,2.4,5.57306048508926e-321
16,0.04,0.025,2,2.5,4.31813374465249e-321
16,0.04,0.025,2,2.6,5.51871326404672e-321
16,0.04,0.025,2,2.7,4.10074486048235e-321
16,0.04,0.025,2,2.8,5.45448473008736e-321
16,0.04,0.025,2,2.9,4.05133829589822e-321
16,0.04,0.025,2,3,5.37049357029435e-321
16,0.04,0.1,2,0,0.00418982817408
16,0.04,0.1,2,0.1,0.00349387862515
16,0.04,0.1,2,0.2,0.00283700523774
16,0.04,0.1,2,0.3,0.00222895651658
16,0.04,0.1,2,0.4,0.00167791500087
16,0.04,0.1,2,0.5,0.0011881674833
16,0.04,0.1,2,0.6,0.000758638236568
16,0.04,0.1,2,0.7,0.000383358962627
16,0.04,0.1,2,0.8,5.3613749715e-05
16,0.04,0.1,2,0.9,2.7668914549e-167
16,0.04,0.1,2,1,1.20319970139979e-312
16,0.04,0.1,2,1.1,5.59282311092291e-321
16,0.04,0.1,2,1.2,4.29837111881884e-321
16,0.04,0.1,2,1.3,3.90805925860426e-321
16,0.04,0.1,2,1.4,3.71043300026776e-321
16,0.04,0.1,2,1.5,3.41399361276301e-321
16,0.04,0.1,2,1.6,3.40411229984619e-321
16,0.04,0.1,2,1.7,3.30035851421953e-321
16,0.04,0.1,2,1.8,3.11261356879985e-321
16,0.04,0.1,2,1.9,3.10767291234144e-321
16,0.04,0.1,2,2,3.13731685109192e-321
16,0.04,0.1,2,2.1,3.04838503484049e-321
16,0.04,0.1,2,2.2,3.05826634775732e-321
16,0.04,0.1,2,2.3,2.94957190567224e-321
16,0.04,0.1,2,2.4,2.95451256213065e-321
16,0.04,0.1,2,2.5,2.83099615067034e-321
16,0.04,0.1,2,2.6,2.80629286837828e-321
16,0.04,0.1,2,2.7,2.77170827316939e-321
16,0.04,0.1,2,2.8,2.58890398420813e-321
16,0.04,0.1,2,2.9,2.78653024254463e-321
16,0.04,0.1,2,3,2.060253743158e-321
16,0.1,0.025,2,0,0.00556221818165
16,0.1,0.025,2,0.1,0.00491879466566
16,0.1,0.025,2,0.2,0.00432545426736
16,0.1,0.025,2,0.3,0.00379074180078
16,0.1,0.025,2,0.4,0.00332059927223
16,0.1,0.025,2,0.5,0.00291702413152
16,0.1,0.025,2,0.6,0.00257779151989
16,0.1,0.025,2,0.7,0.00229731030083
16,0.1,0.025,2,0.8,0.0020680515925
16,0.1,0.025,2,0.9,0.00188189647881
16,0.1,0.025,2,1,0.00173107224588
16,0.1,0.025,2,1.1,0.0016086624266
16,0.1,0.025,2,1.2,0.00150880632222
16,0.1,0.025,2,1.3,0.00142670773019
16,0.1,0.025,2,1.4,0.0013585402124
16,0.1,0.025,2,1.5,0.00130130637159
16,0.1,0.025,2,1.6,0.00125268700269
16,0.1,0.025,2,1.7,0.00121090050527
16,0.1,0.025,2,1.8,0.00117458207161
16,0.1,0.025,2,1.9,0.00114268521945
16,0.1,0.025,2,2,0.00111440435702
16,0.1,0.025,2,2.1,0.00108911532773
16,0.1,0.025,2,2.2,0.001066330515
16,0.1,0.025,2,2.3,0.00104566537151
16,0.1,0.025,2,2.4,0.00102681315614
16,0.1,0.025,2,2.5,0.00100952619984
16,0.1,0.025,2,2.6,0.000993603518097
16,0.1,0.025,2,2.7,0.000978880701431
16,0.1,0.025,2,2.8,0.000965218118789
16,0.1,0.025,2,2.9,0.000952493855819
16,0.1,0.025,2,3,0.000940608071538
18,0.04,0.025,2,0,0.00433549724206
18,0.04,0.025,2,0.1,0.00373515791566
18,0.04,0.025,2,0.2,0.00316324903118
18,0.04,0.025,2,0.3,0.00262815561513
18,0.04,0.025,2,0.4,0.00213791411292
18,0.04,0.025,2,0.5,0.00169829041209
18,0.04,0.025,2,0.6,0.00131102480342
18,0.04,0.025,2,0.7,0.000973344002021
18,0.04,0.025,2,0.8,0.000679125383329
18,0.04,0.025,2,0.9,0.000420913463187
18,0.04,0.025,2,1,0.00019162312836
18,0.04,0.025,2,1.1,3.94250133187e-22
18,0.04,0.025,2,1.2,5.76923524478e-167
18,0.04,0.025,2,1.3,3.80852769034e-279
18,0.04,0.025,2,1.4,1.37449062673035e-320
18,0.04,0.025,2,1.5,9.57005155994495e-321
18,0.04,0.025,2,1.6,1.16006613643525e-320
18,0.04,0.025,2,1.7,6.09182941322257e-321
18,0.04,0.025,2,1.8,6.10665138259781e-321
18,0.04,0.025,2,1.9,7.6086109459552e-321
18,0.04,0.025,2,2,6.00783825342956e-321
18,0.04,0.025,2,2.1,5.37543422675276e-321
18,0.04,0.025,2,2.2,3.72031431318459e-321
18,0.04,0.025,2,2.3,3.67584840505887e-321
18,0.04,0.025,2,2.4,6.87739379011015e-321
18,0.04,0.025,2,2.5,6.80328394323396e-321
18,0.04,0.025,2,2.6,6.81316525615079e-321
18,0.04,0.025,2,2.7,5.06911352633119e-321
18,0.04,0.025,2,2.8,6.69458950114889e-321
18,0.04,0.025,2,2.9,5.9831349711375e-321
18,0.04,0.025,2,3,4.78255545174327e-321
18,0.04,0.1,2,0,0.00433549724206
18,0.04,0.1,2,0.1,0.00367295590434
18,0.04,0.1,2,0.2,0.00303940081387
18,0.04,0.1,2,0.3,0.00244385376494
18,0.04,0.1,2,0.4,0.00189516829063
18,0.04,0.1,2,0.5,0.00140000167448
18,0.04,0.1,2,0.6,0.000960865450613
18,0.04,0.1,2,0.7,0.000575435591031
18,0.04,0.1,2,0.8,0.00023763034011
18,0.04,0.1,2,0.9,2.05843258438e-52
18,0.04,0.1,2,1,1.58135829252e-207
18,0.04,0.1,2,1.1,8.30524350659135e-321
18,0.04,0.1,2,1.2,5.96337234530385e-321
18,0.04,0.1,2,1.3,5.13334206029055e-321
18,0.04,0.1,2,1.4,4.56022591111471e-321
18,0.04,0.1,2,1.5,4.16497339444171e-321
18,0.04,0.1,2,1.6,4.06121960881505e-321
18,0.04,0.1,2,1.7,3.9624064796468e-321
18,0.04,0.1,2,1.8,3.72031431318459e-321
18,0.04,0.1,2,1.9,3.69561103089252e-321
18,0.04,0.1,2,2,3.60173855818269e-321
18,0.04,0.1,2,2.1,3.55233199359856e-321
18,0.04,0.1,2,2.2,3.49304411609761e-321
18,0.04,0.1,2,2.3,3.44363755151349e-321
18,0.04,0.1,2,2.4,3.46834083380555e-321
18,0.04,0.1,2,2.5,3.29541785776111e-321
18,0.04,0.1,2,2.6,3.30035851421953e-321
18,0.04,0.1,2,2.7,3.20154538505128e-321
18,0.04,0.1,2,2.8,3.10273225588303e-321
18,0.04,0.1,2,2.9,3.16696078984239e-321
18,0.04,0.1,2,3,2.68277645691797e-321
18,0.1,0.025,2,0,0.00579525467138
18,0.1,0.025,2,0.1,0.00518340573435
18,0.1,0.025,2,0.2,0.00461316300066
18,0.1,0.025,2,0.3,0.00409287431219
18,0.1,0.025,2,0.4,0.00362927402601
18,0.1,0.025,2,0.5,0.00322603258764
18,0.1,0.025,2,0.6,0.00288298465094
18,0.1,0.025,2,0.7,0.00259640635757
18,0.1,0.025,2,0.8,0.00236010696428
18,0.1,0.025,2,0.9,0.00216675364654
18,0.1,0.025,2,1,0.00200896018871
18,0.1,0.025,2,1.1,0.00187996985386
18,0.1,0.025,2,1.2,0.00177397522197
18,0.1,0.025,2,1.3,0.00168618997914
18,0.1,0.025,2,1.4,0.00161278043184
18,0.1,0.025,2,1.5,0.00155073363891
18,0.1,0.025,2,1.6,0.00149770931522
18,0.1,0.025,2,1.7,0.00145190063282
18,0.1,0.025,2,1.8,0.00141191477967
18,0.1,0.025,2,1.9,0.00137667591723
18,0.1,0.025,2,2,0.0013453490244
18,0.1,0.025,2,2.1,0.00131728146253
18,0.1,0.025,2,2.2,0.00129195876443
18,0.1,0.025,2,2.3,0.00126897146264
18,0.1,0.025,2,2.4,0.00124799029898
18,0.1,0.025,2,2.5,0.00122874771163
18,0.1,0.025,2,2.6,0.00121102397754
18,0.1,0.025,2,2.7,0.00119463679337
18,0.1,0.025,2,2.8,0.00117943342279
18,0.1,0.025,2,2.9,0.00116528477688
18,0.1,0.025,2,3,0.00115208088424
20,0.04,0.025,2,0,0.00447100375888
20,0.04,0.025,2,0.1,0.00389998680857
20,0.04,0.025,2,0.2,0.00335033910387
20,0.04,0.025,2,0.3,0.00282950717021
20,0.04,0.025,2,0.4,0.0023454380185
20,0.04,0.025,2,0.5,0.00190507953895
20,0.04,0.025,2,0.6,0.00151256372042
20,0.04,0.025,2,0.7,0.00116802435797
20,0.04,0.025,2,0.8,0.000867834016433
20,0.04,0.025,2,0.9,0.000606079976298
20,0.04,0.025,2,1,0.000376319985615
20,0.04,0.025,2,1.1,0.000172812643075
20,0.04,0.025,2,1.2,1.80087500671e-19
20,0.04,0.025,2,1.3,7.19473902926e-143
20,0.04,0.025,2,1.4,4.41634117135e-240
20,0.04,0.025,2,1.5,8.89350770846869e-318
20,0.04,0.025,2,1.6,1.70946713461071e-320
20,0.04,0.025,2,1.7,8.3645313840923e-321
20,0.04,0.025,2,1.8,8.69555536680594e-321
20,0.04,0.025,2,1.9,9.75285584890621e-321
20,0.04,0.025,2,2,8.03350740137867e-321
20,0.04,0.025,2,2.1,6.93174101115269e-321
20,0.04,0.025,2,2.2,4.7973774211185e-321
20,0.04,0.025,2,2.3,4.51576000298899e-321
20,0.04,0.025,2,2.4,8.48804779555262e-321
20,0.04,0.025,2,2.5,8.27559956784088e-321
20,0.04,0.025,2,2.6,8.32994678888342e-321
20,0.04,0.025,2,2.7,6.264752389267e-321
20,0.04,0.025,2,2.8,7.89516902054312e-321
20,0.04,0.025,2,2.9,7.8852877076263e-321
20,0.04,0.025,2,3,7.87540639470947e-321
20,0.04,0.1,2,0,0.00447100375888
20,0.04,0.1,2,0.1,0.00384011862922
20,0.04,0.1,2,0.2,0.0032305151145
20,0.04,0.1,2,0.3,0.00265011720111
20,0.04,0.1,2,0.4,0.00210756335287
20,0.04,0.1,2,0.5,0.00161066499839
20,0.04,0.1,2,0.6,0.00116444958514
20,0.04,0.1,2,0.7,0.000769772315763
20,0.04,0.1,2,0.8,0.000423387511971
20,0.04,0.1,2,0.9,0.000119396001384
20,0.04,0.1,2,1,1.66830858809e-102
20,0.04,0.1,2,1.1,3.26275247373e-229
20,0.04,0.1,2,1.2,8.5621576424288e-321
20,0.04,0.1,2,1.3,6.71435212698254e-321
20,0.04,0.1,2,1.4,5.82997462092671e-321
20,0.04,0.1,2,1.5,5.23709584591721e-321
20,0.04,0.1,2,1.6,4.94559711487088e-321
20,0.04,0.1,2,1.7,4.93571580195405e-321
20,0.04,0.1,2,1.8,4.71832691778390e-321
20,0.04,0.1,2,1.9,4.49105672069693e-321
20,0.04,0.1,2,2,4.31813374465249e-321
20,0.04,0.1,2,2.1,4.19461733319218e-321
20,0.04,0.1,2,2.2,4.01181304423092e-321
20,0.04,0.1,2,2.3,3.95252516672997e-321
20,0.04,0.1,2,2.4,3.82406809881125e-321
20,0.04,0.1,2,2.5,3.87347466339537e-321
20,0.04,0.1,2,2.6,3.63138249693316e-321
20,0.04,0.1,2,2.7,3.61656052755792e-321
20,0.04,0.1,2,2.8,3.4485782079719e-321
20,0.04,0.1,2,2.9,3.78454284714395e-321
20,0.04,0.1,2,3,2.81123352483669e-321
20,0.1,0.025,2,0,0.00601379332354
20,0.1,0.025,2,0.1,0.00543118963462
20,0.1,0.025,2,0.2,0.00488341819039
20,0.1,0.025,2,0.3,0.0043782380102
20,0.1,0.025,2,0.4,0.00392251976206
20,0.1,0.025,2,0.5,0.0035208976324
20,0.1,0.025,2,0.6,0.00317476477657
20,0.1,0.025,2,0.7,0.00288209795414
20,0.1,0.025,2,0.8,0.00263814955448
20,0.1,0.025,2,0.9,0.00243659956903
20,0.1,0.025,2,1,0.00227067297436
20,0.1,0.025,2,1.1,0.00213393691193
20,0.1,0.025,2,1.2,0.00202073243409
20,0.1,0.025,2,1.3,0.0019263243022
20,0.1,0.025,2,1.4,0.00184687851748
20,0.1,0.025,2,1.5,0.00177935555612
20,0.1,0.025,2,1.6,0.00172137575995
20,0.1,0.025,2,1.7,0.00167108758707
20,0.1,0.025,2,1.8,0.00162705243474
20,0.1,0.025,2,1.9,0.00158815007146
20,0.1,0.025,2,2,0.00155350387132
20,0.1,0.025,2,2.1,0.00152242307671
20,0.1,0.025,2,2.2,0.0014943588423
20,0.1,0.025,2,2.3,0.0014688710388
20,0.1,0.025,2,2.4,0.00144560327158
20,0.1,0.025,2,2.5,0.00142426408617
20,0.1,0.025,2,2.6,0.00140461279689
20,0.1,0.025,2,2.7,0.00138644875797
20,0.1,0.025,2,2.8,0.00136960319243
20,0.1,0.025,2,2.9,0.00135393293078
20,0.1,0.025,2,3,0.0013393155718
22,0.04,0.025,2,0,0.00459814083392
22,0.04,0.025,2,0.1,0.00405459591899
22,0.04,0.025,2,0.2,0.00352705095048
22,0.04,0.025,2,0.3,0.0030219073493
22,0.04,0.025,2,0.4,0.00254654845761
22,0.04,0.025,2,0.5,0.00210829648843
22,0.04,0.025,2,0.6,0.00171280296919
22,0.04,0.025,2,0.7,0.00136254054113
22,0.04,0.025,2,0.8,0.00105629247931
22,0.04,0.025,2,0.9,0.000789950698474
22,0.04,0.025,2,1,0.000558038133777
22,0.04,0.025,2,1.1,0.000355092797119
22,0.04,0.025,2,1.2,0.000176475124455
22,0.04,0.025,2,1.3,1.85081504268e-05
22,0.04,0.025,2,1.4,1.24962054489e-105
22,0.04,0.025,2,1.5,1.66491777492e-190
22,0.04,0.025,2,1.6,1.09089770879e-259
22,0.04,0.025,2,1.7,5.02863818642694e-317
22,0.04,0.025,2,1.8,1.35423393525086e-320
22,0.04,0.025,2,1.9,1.48466726575295e-320
22,0.04,0.025,2,2,1.12152901605963e-320
22,0.04,0.025,2,2.1,9.29831545473226e-321
22,0.04,0.025,2,2.2,6.78352131740032e-321
22,0.04,0.025,2,2.3,5.62246704967339e-321
22,0.04,0.025,2,2.4,1.11263583443449e-320
22,0.04,0.025,2,2.5,1.06520553243373e-320
22,0.04,0.025,2,2.6,1.03753785626662e-320
22,0.04,0.025,2,2.7,7.93963492866883e-321
22,0.04,0.025,2,2.8,9.77261847473986e-321
22,0.04,0.025,2,2.9,9.63922075036272e-321
22,0.04,0.025,2,3,9.72321191015573e-321
22,0.04,0.1,2,0,0.00459814083392
22,0.04,0.1,2,0.1,0.00399701867079
22,0.04,0.1,2,0.2,0.00341136013981
22,0.04,0.1,2,0.3,0.00284790263103
22,0.04,0.1,2,0.4,0.00231458045864
22,0.04,0.1,2,0.5,0.00181948941209
22,0.04,0.1,2,0.6,0.00136919747425
22,0.04,0.1,2,0.7,0.000967062632887
22,0.04,0.1,2,0.8,0.000612524038582
22,0.04,0.1,2,0.9,0.000301787894346
22,0.04,0.1,2,1,2.93784377387e-05
22,0.04,0.1,2,1.1,2.99375803899e-131
22,0.04,0.1,2,1.2,1.9416529601e-236
22,0.04,0.1,2,1.3,1.88831889840524e-320
22,0.04,0.1,2,1.4,7.83588114304217e-321
22,0.04,0.1,2,1.5,6.88233444656856e-321
22,0.04,0.1,2,1.6,6.30921829739272e-321
22,0.04,0.1,2,1.7,5.82009330800988e-321
22,0.04,0.1,2,1.8,5.60270442383974e-321
22,0.04,0.1,2,1.9,5.46436604300419e-321
22,0.04,0.1,2,2,5.18274862487468e-321
22,0.04,0.1,2,2.1,4.90607186320358e-321
22,0.04,0.1,2,2.2,4.76279282590962e-321
22,0.04,0.1,2,2.3,4.66892035319978e-321
22,0.04,0.1,2,2.4,4.52070065944741e-321
22,0.04,0.1,2,2.5,4.36754030923662e-321
22,0.04,0.1,2,2.6,4.35765899631979e-321
22,0.04,0.1,2,2.7,4.23908324131790e-321
22,0.04,0.1,2,2.8,4.0414569829814e-321
22,0.04,0.1,2,2.9,4.18967667673377e-321
22,0.04,0.1,2,3,3.16202013338398e-321
22,0.1,0.025,2,0,0.00622049472204
22,0.1,0.025,2,0.1,0.00566488363258
22,0.1,0.025,2,0.2,0.00513869189118
22,0.1,0.025,2,0.3,0.00464892289924
22,0.1,0.025,2,0.4,0.00420218293673
22,0.1,0.025,2,0.5,0.00380353066087
22,0.1,0.025,2,0.6,0.00345543248723
22,0.1,0.025,2,0.7,0.00315729483469
22,0.1,0.025,2,0.8,0.00290578143709
22,0.1,0.025,2,0.9,0.00269570561226
22,0.1,0.025,2,1,0.00252106909722
22,0.1,0.025,2,1.1,0.00237590544123
22,0.1,0.025,2,1.2,0.0022548005192
22,0.1,0.025,2,1.3,0.00215312373135
22,0.1,0.025,2,1.4,0.0020670640175
22,0.1,0.025,2,1.5,0.00199356037645
22,0.1,0.025,2,1.6,0.00193018958121
22,0.1,0.025,2,1.7,0.00187504731953
22,0.1,0.025,2,1.8,0.00182664025116
22,0.1,0.025,2,1.9,0.00178379533576
22,0.1,0.025,2,2,0.00174558701093
22,0.1,0.025,2,2.1,0.00171128026629
22,0.1,0.025,2,2.2,0.0016802868551
22,0.1,0.025,2,2.3,0.00165213191458
22,0.1,0.025,2,2.4,0.00162642862473
22,0.1,0.025,2,2.5,0.00160285898068
22,0.1,0.025,2,2.6,0.00158115917405
22,0.1,0.025,2,2.7,0.00156110843548
22,0.1,0.025,2,2.8,0.00154252046869
22,0.1,0.025,2,2.9,0.00152523683666
22,0.1,0.025,2,3,0.00150912181193
4,0.04,0.2,2,0,0.0027600901041
4,0.04,0.2,2,0.1,0.00172027069039
4,0.04,0.2,2,0.2,0.000853984416336
4,0.04,0.2,2,0.3,0.000123190647737
4,0.04,0.2,2,0.4,1.94993067257e-264
4,0.04,0.2,2,0.5,1.30433330502089e-321
4,0.04,0.2,2,0.6,5.08887615216484e-322
4,0.04,0.2,2,0.7,8.15208315638057e-322
4,0.04,0.2,2,0.8,5.13828271674896e-322
4,0.04,0.2,2,0.9,6.12641400843146e-322
4,0.04,0.2,2,1,5.43472210425371e-322
4,0.04,0.2,2,1.1,3.8043054729776e-322
4,0.04,0.2,2,1.2,4.74303020007597e-322
4,0.04,0.2,2,1.3,5.53353523342196e-322
4,0.04,0.2,2,1.4,5.73116149175846e-322
4,0.04,0.2,2,1.5,5.43472210425371e-322
4,0.04,0.2,2,1.6,5.87938118551083e-322
4,0.04,0.2,2,1.7,4.44659081257122e-322
4,0.04,0.2,2,1.8,4.74303020007597e-322
4,0.04,0.2,2,1.9,2.86558074587923e-322
4,0.04,0.2,2,2,-2.02566914794911e-322
4,0.04,0.2,2,2.1,4.54540394173947e-322
4,0.04,0.2,2,2.2,5.03946958758071e-322
4,0.04,0.2,2,2.3,7.06513873552983e-322
4,0.04,0.2,2,2.4,5.38531553966959e-322
4,0.04,0.2,2,2.5,5.43472210425371e-322
4,0.04,0.2,2,2.6,4.84184332924422e-322
4,0.04,0.2,2,2.7,5.08887615216484e-322
4,0.04,0.2,2,2.8,4.10074486048235e-322
4,0.04,0.2,2,2.9,3.50786608547285e-322
4,0.04,0.2,2,3,4.24896455423472e-322
6,0.04,0.2,2,0,0.00315215202364
6,0.04,0.2,2,0.1,0.00216129775247
6,0.04,0.2,2,0.2,0.00132339169319
6,0.04,0.2,2,0.3,0.000617299574668
6,0.04,0.2,2,0.4,1.66171761077e-05
6,0.04,0.2,2,0.5,1.44218874625e-286
6,0.04,0.2,2,0.6,1.84780551544626e-321
6,0.04,0.2,2,0.7,1.72922976044436e-321
6,0.04,0.2,2,0.8,1.29445199210407e-321
6,0.04,0.2,2,0.9,1.32409593085454e-321
6,0.04,0.2,2,1,1.00295326105773e-321
6,0.04,0.2,2,1.1,9.58487352932018e-322
6,0.04,0.2,2,1.2,1.02271588689138e-321
6,0.04,0.2,2,1.3,7.90505033345994e-322
6,0.04,0.2,2,1.4,9.18962101264719e-322
6,0.04,0.2,2,1.5,9.43665383556781e-322
6,0.04,0.2,2,1.6,5.28650241050134e-322
6,0.04,0.2,2,1.7,9.53546696473606e-322
6,0.04,0.2,2,1.8,5.03946958758071e-322
6,0.04,0.2,2,1.9,1.77863632502849e-322
6,0.04,0.2,2,2,3.2114266979681e-322
6,0.04,0.2,2,2.1,8.15208315638057e-322
6,0.04,0.2,2,2.2,4.74303020007597e-322
6,0.04,0.2,2,2.3,1.11658835960122e-321
6,0.04,0.2,2,2.4,4.59481050632359e-322
6,0.04,0.2,2,2.5,8.89318162514244e-322
6,0.04,0.2,2,2.6,4.54540394173947e-322
6,0.04,0.2,2,2.7,6.32404026676796e-322
6,0.04,0.2,2,2.8,4.59481050632359e-322
6,0.04,0.2,2,2.9,4.10074486048235e-322
6,0.04,0.2,2,3,4.64421707090772e-322
8,0.04,0.2,2,0,0.00343213952776
8,0.04,0.2,2,0.1,0.00247780521272
8,0.04,0.2,2,0.2,0.00164924797211
8,0.04,0.2,2,0.3,0.000940653622518
8,0.04,0.2,2,0.4,0.000336687903518
8,0.04,0.2,2,0.5,9.28167058738e-117
8,0.04,0.2,2,0.6,3.13731685109192e-321
8,0.04,0.2,2,0.7,1.96638127044816e-321
8,0.04,0.2,2,0.8,1.57606941023358e-321
8,0.04,0.2,2,0.9,1.62053531835929e-321
8,0.04,0.2,2,1,1.48713759398215e-321
8,0.04,0.2,2,1.1,1.31915527439613e-321
8,0.04,0.2,2,1.2,1.46737496814850e-321
8,0.04,0.2,2,1.3,1.25492674043677e-321
8,0.04,0.2,2,1.4,1.47231562460691e-321
8,0.04,0.2,2,1.5,1.39326512127232e-321
8,0.04,0.2,2,1.6,1.22034214522788e-321
8,0.04,0.2,2,1.7,1.27963002272883e-321
8,0.04,0.2,2,1.8,1.32903658731295e-321
8,0.04,0.2,2,1.9,2.81617418129511e-322
8,0.04,0.2,2,2,3.01380043963160e-322
8,0.04,0.2,2,2.1,1.12646967251804e-321
8,0.04,0.2,2,2.2,1.07706310793392e-321
8,0.04,0.2,2,2.3,1.47725628106533e-321
8,0.04,0.2,2,2.4,1.11164770314280e-321
8,0.04,0.2,2,2.5,1.18081689356058e-321
8,0.04,0.2,2,2.6,1.20057951939423e-321
8,0.04,0.2,2,2.7,1.14623229835169e-321
8,0.04,0.2,2,2.8,1.07706310793392e-321
8,0.04,0.2,2,2.9,1.03259719980821e-321
8,0.04,0.2,2,3,3.55727265005698e-322
10,0.04,0.2,2,0,0.00366034310486
10,0.04,0.2,2,0.1,0.00274327807348
10,0.04,0.2,2,0.2,0.00192506158643
10,0.04,0.2,2,0.3,0.00120988622125
10,0.04,0.2,2,0.4,0.000592905555106
10,0.04,0.2,2,0.5,6.14729037744e-05
10,0.04,0.2,2,0.6,1.33622590651e-229
10,0.04,0.2,2,0.7,3.27071457546905e-321
10,0.04,0.2,2,0.8,2.03060980440752e-321
10,0.04,0.2,2,0.9,1.99108455274022e-321
10,0.04,0.2,2,1,1.83792420252944e-321
10,0.04,0.2,2,1.1,1.56618809731675e-321
10,0.04,0.2,2,1.2,1.61065400544246e-321
10,0.04,0.2,2,1.3,1.34385855668819e-321
10,0.04,0.2,2,1.4,1.7835769814869e-321
10,0.04,0.2,2,1.5,1.68476385231865e-321
10,0.04,0.2,2,1.6,1.47725628106533e-321
10,0.04,0.2,2,1.7,1.51184087627421e-321
10,0.04,0.2,2,1.8,1.45255299877326e-321
10,0.04,0.2,2,1.9,2.71736105212686e-322
10,0.04,0.2,2,2,4.05133829589822e-322
10,0.04,0.2,2,2.1,1.7045264781523e-321
10,0.04,0.2,2,2.2,1.42784971648120e-321
10,0.04,0.2,2,2.3,1.75887369919484e-321
10,0.04,0.2,2,2.4,1.39820577773073e-321
10,0.04,0.2,2,2.5,1.36856183898025e-321
10,0.04,0.2,2,2.6,1.48219693752374e-321
10,0.04,0.2,2,2.7,1.38338380835549e-321
10,0.04,0.2,2,2.8,1.37350249543867e-321
10,0.04,0.2,2,2.9,1.36856183898025e-321
10,0.04,0.2,2,3,2.81617418129511e-322
12,0.04,0.2,2,0,0.00385689103239
12,0.04,0.2,2,0.1,0.00297857603017
12,0.04,0.2,2,0.2,0.00217571788927
12,0.04,0.2,2,0.3,0.00145759740116
12,0.04,0.2,2,0.4,0.00082706650433
12,0.04,0.2,2,0.5,0.000279158414056
12,0.04,0.2,2,0.6,3.69171776348e-117
12,0.04,0.2,2,0.7,3.49415378753817e-316
12,0.04,0.2,2,0.8,2.88040271525447e-321
12,0.04,0.2,2,0.9,2.42586232108052e-321
12,0.04,0.2,2,1,2.13930424649260e-321
12,0.04,0.2,2,1.1,1.91203404940562e-321
12,0.04,0.2,2,1.2,1.95155930107292e-321
12,0.04,0.2,2,1.3,1.78851763794531e-321
12,0.04,0.2,2,1.4,1.93673733169769e-321
12,0.04,0.2,2,1.5,1.94661864461451e-321
12,0.04,0.2,2,1.6,1.71440779106913e-321
12,0.04,0.2,2,1.7,1.74899238627801e-321
12,0.04,0.2,2,1.8,1.58101006669199e-321
12,0.04,0.2,2,1.9,2.37151510003798e-322
12,0.04,0.2,2,2,1.03753785626662e-322
12,0.04,0.2,2,2.1,1.66994188294341e-321
12,0.04,0.2,2,2.2,1.52172218919104e-321
12,0.04,0.2,2,2.3,1.67982319586024e-321
12,0.04,0.2,2,2.4,1.94661864461451e-321
12,0.04,0.2,2,2.5,1.51184087627421e-321
12,0.04,0.2,2,2.6,1.47231562460691e-321
12,0.04,0.2,2,2.7,1.44761234231485e-321
12,0.04,0.2,2,2.8,1.60571334898405e-321
12,0.04,0.2,2,2.9,1.58101006669199e-321
12,0.04,0.2,2,3,4.19955798965060e-322
14,0.04,0.2,2,0,0.00403150353181
14,0.04,0.2,2,0.1,0.00319232107467
14,0.04,0.2,2,0.2,0.00240954283432
14,0.04,0.2,2,0.3,0.00169426022797
14,0.04,0.2,2,0.4,0.00105393069329
14,0.04,0.2,2,0.5,0.000489855013548
14,0.04,0.2,2,0.6,9.01351544214e-13
